rho,beta,seed,iteration,tcr,mean_energy,sigma_energy
0.05,1.0,1,70,0.3269867549668874,181.45014090028022,1.297394394813734
0.05,1.0,1,71,0.3269867549668874,180.87558245905308,1.31376911690376
0.05,1.0,1,72,0.3269867549668874,180.32173469594457,1.324117413922107
0.05,1.0,1,73,0.3269867549668874,179.73060771222248,1.3361746175899576
0.05,1.0,1,74,0.3269867549668874,179.1519071353716,1.3744722080603078
0.05,1.0,1,75,0.3269867549668874,178.59391723663938,1.3913181568219437
0.05,1.0,1,76,0.3269867549668874,178.04835374477835,1.3931119365555322
0.05,1.0,1,77,0.3269867549668874,177.46551103230374,1.413487012934647
0.05,1.0,1,78,0.3269867549668874,176.91580540481897,1.4171412263084535
0.05,1.0,1,79,0.3269867549668874,176.3495312348393,1.4316840264425645
0.05,1.0,1,80,0.3269867549668874,175.7956834717308,1.4357105169479227
0.05,1.0,1,81,0.3269867549668874,175.23355143737484,1.4507861745157917
0.05,1.0,1,82,0.3269867549668874,174.65485086052396,1.4654213892071952
0.05,1.0,1,83,0.3269867549668874,174.0761502836731,1.4923510203027779
0.05,1.0,1,84,0.3269867549668874,173.53472892743576,1.5043171461087845
0.05,1.0,1,85,0.3269867549668874,172.95188621496118,1.5137935811757286
0.05,1.0,1,86,0.3269867549668874,172.37318563811033,1.5521250026277775
0.05,1.0,1,87,0.3269867549668874,171.79034292563568,1.5940762780689661
0.05,1.0,1,88,0.3269867549668874,171.20335807753733,1.602676649149362
0.05,1.0,1,89,0.3269867549668874,170.62465750068645,1.6133953222838044
0.05,1.0,1,90,0.3269867549668874,170.05838333070676,1.6335143355979755
0.05,1.0,1,91,0.3269867549668874,169.47968275385588,1.6401038700529669
0.05,1.0,1,92,0.3269867549668874,168.91755071949993,1.6681087386532534
0.05,1.0,1,93,0.3269867549668874,168.3347080070253,1.6734717525592182
0.05,1.0,1,94,0.3269867549668874,167.73943888767948,1.669619200818955
0.05,1.0,1,95,0.3269867549668874,167.16073831082863,1.6808225110471091
0.05,1.0,1,96,0.3269867549668874,166.59860627647265,1.6798571823282797
0.05,1.0,1,97,0.3269867549668874,166.0074792927506,1.680332665166675
0.05,1.0,1,98,0.3269867549668874,165.44948939401834,1.6818142715034738
0.05,1.0,1,99,0.3269867549668874,164.87907308841494,1.692985689880007
0.05,1.0,1,100,0.3269867549668874,164.3086567828115,1.7190271042800465
0.05,1.0,1,101,0.3269867549668874,163.7299562059606,1.733300310940625
0.05,1.0,1,102,0.3269867549668874,163.16782417160465,1.7343793110245147
0.05,1.0,1,103,0.3269867549668874,162.59740786600128,1.7379484175265372
0.05,1.0,1,104,0.3269867549668874,162.00213874665545,1.7942507071989544
0.05,1.0,1,105,0.3269867549668874,161.44829098354697,1.8005026669482047
0.05,1.0,1,106,0.3269867549668874,160.8488797285774,1.818955355795227
0.05,1.0,1,107,0.3269867549668874,160.278463422974,1.8494836699406911
0.05,1.0,1,108,0.3269867549668874,159.69147857487565,1.8797106127532348
0.05,1.0,1,109,0.3269867549668874,159.11277799802474,1.864981783002014
0.05,1.0,1,110,0.3269867549668874,158.52993528555015,1.8922410552010163
0.05,1.0,1,111,0.3269867549668874,157.93466616620435,1.9279548805323523
0.05,1.0,1,112,0.3269867549668874,157.34768131810597,1.9586500169069727
0.05,1.0,1,113,0.3269867549668874,156.7814071481263,1.9560488593246494
0.05,1.0,1,114,0.3269867549668874,156.20270657127543,1.951780674058178
0.05,1.0,1,115,0.3269867549668874,155.6447166725432,1.9811441511179069
0.05,1.0,1,116,0.3269867549668874,155.09086890943473,1.9912645693306075
0.05,1.0,1,117,0.3269867549668874,154.5121683325838,2.0174316157072165
0.05,1.0,1,118,0.3269867549668874,153.9417520269804,2.0013738968841497
0.05,1.0,1,119,0.3269867549668874,153.3589093145058,2.0042820758993254
0.05,1.0,1,120,0.3269867549668874,152.79677728014983,2.0035090045525994
0.05,1.0,1,121,0.3269867549668874,152.23464524579384,1.999543377772075
0.05,1.0,1,122,0.3269867549668874,151.68908175393287,2.0237374587772288
0.05,1.0,1,123,0.3269867549668874,151.10623904145825,2.05450276408921
0.05,1.0,1,124,0.3269867549668874,150.54824914272604,2.0801387588982196
0.05,1.0,1,125,0.3269867549668874,149.97369070149887,2.1057149326100397
0.05,1.0,1,126,0.3269867549668874,149.41570080276662,2.100315374669092
0.05,1.0,1,127,0.3269867549668874,148.8535687684107,2.12370585714785
0.05,1.0,1,128,0.3269867549668874,148.27486819155982,2.1270967756781425
0.05,1.0,1,129,0.3269867549668874,147.70859402158013,2.127699899601042
0.05,1.0,1,130,0.3269867549668874,147.1506041228479,2.148336802311639
0.05,1.0,1,131,0.3269867549668874,146.5967563597394,2.1759711382972444
0.05,1.0,1,132,0.3269867549668874,146.00562937601734,2.2024351114398075
0.05,1.0,1,133,0.3269867549668874,145.43935520603765,2.2133826926100455
0.05,1.0,1,134,0.3269867549668874,144.88136530730543,2.2346535079970113
0.05,1.0,1,135,0.3269867549668874,144.30680686607826,2.268022718968242
0.05,1.0,1,136,0.3269867549668874,143.75710123859352,2.273832404188014
0.05,1.0,1,137,0.3269867549668874,143.1866849329901,2.288351326474026
0.05,1.0,1,138,0.3269867549668874,142.62455289863414,2.3171253208854625
0.05,1.0,1,139,0.3269867549668874,142.05827872865444,2.3445417083486544
0.05,1.0,1,140,0.3269867549668874,141.49200455867475,2.340474999296008
0.05,1.0,1,141,0.3269867549668874,140.94229893119,2.349980897283518
0.05,1.0,1,142,0.3269867549668874,140.36774048996284,2.3812621196083055
0.05,1.0,1,143,0.3269867549668874,139.81389272685436,2.402774053918139
0.05,1.0,1,144,0.3269867549668874,139.25590282812215,2.4149525879316633
0.05,1.0,1,145,0.3269867549668874,138.67720225127127,2.4518760576354532
0.05,1.0,1,146,0.3269867549668874,138.11092808129155,2.4560234468964115
0.05,1.0,1,147,0.3269867549668874,137.54051177568817,2.465497858070026
0.05,1.0,1,148,0.3269867549668874,136.965953334461,2.4852505634072304
0.05,1.0,1,149,0.3269867549668874,136.40382130010502,2.483958205013895
0.05,1.0,1,150,0.3269867549668874,135.8292628588779,2.5124217208410444
0.05,1.0,1,151,0.3269867549668874,135.250562282027,2.5264093240326204
0.05,1.0,1,152,0.3269867549668874,134.66357743392865,2.5149446801829596
0.05,1.0,1,153,0.3269867549668874,134.1138718064439,2.5070408095370746
0.05,1.0,1,154,0.3269867549668874,133.56416617895914,2.511324035130398
0.05,1.0,1,155,0.3269867549668874,133.01031841585066,2.5223705245580144
0.05,1.0,1,156,0.3269867549668874,132.46889705961337,2.5121622115034117
0.05,1.0,1,157,0.3269867549668874,131.90676502525739,2.519341763343736
0.05,1.0,1,158,0.3269867549668874,131.36534366902012,2.53150557871408
0.05,1.0,1,159,0.3269867549668874,130.77835882092177,2.5330067892111168
0.05,1.0,1,160,0.3269867549668874,130.20380037969463,2.552481973851046
0.05,1.0,1,161,0.3269867549668874,129.64995261658615,2.5293907939092177
0.05,1.0,1,162,0.3269867549668874,129.0919627178539,2.5268785042963167
0.05,1.0,1,163,0.3269867549668874,128.51740427662676,2.5527452102597596
0.05,1.0,1,164,0.3269867549668874,127.95527224227078,2.5545633576853586
0.05,1.0,1,165,0.3269867549668874,127.37242952979618,2.568970716107547
0.05,1.0,1,166,0.3269867549668874,126.78958681732158,2.6075595591896175
0.05,1.0,1,167,0.3269867549668874,126.22331264734188,2.636296867034082
0.05,1.0,1,168,0.3269867549668874,125.65703847736219,2.6440761098650696
0.05,1.0,1,169,0.3269867549668874,125.0659114936401,2.652568843806526
0.05,1.0,1,170,0.3269867549668874,124.47478450991802,2.647414206018873
0.05,1.0,1,171,0.3269867549668874,123.89608393306715,2.676013833380569
0.05,1.0,1,172,0.3269867549668874,123.3380940343349,2.6840441254870204
0.05,1.0,1,173,0.3269867549668874,122.77596199997897,2.71192919883903
0.05,1.0,1,174,0.3269867549668874,122.17240860938568,2.719810955798084
0.05,1.0,1,175,0.3269867549668874,121.58542376128734,2.738469853015035
0.05,1.0,1,176,0.3269867549668874,120.98187037069405,2.750370816597277
0.05,1.0,1,177,0.3269867549668874,120.39488552259573,2.758999826340646
0.05,1.0,1,178,0.3269867549668874,119.8244692169923,2.7808557906909033
0.05,1.0,1,179,0.3269867549668874,119.2664793182601,2.7987629119009316
0.05,1.0,1,180,0.3269867549668874,118.70848941952787,2.8014641068439747
0.05,1.0,1,181,0.3269867549668874,118.13807311392443,2.8075223144958525
0.05,1.0,1,182,0.3269867549668874,117.5552304014498,2.7967441803072917
0.05,1.0,1,183,0.3269867549668874,116.99309836709388,2.8013331752638453
0.05,1.0,1,184,0.3269867549668874,116.41853992586671,2.8168203769099303
0.05,1.0,1,185,0.3269867549668874,115.81498653527345,2.8147460610758603
0.05,1.0,1,186,0.3269867549668874,115.23628595842256,2.8289880868194563
0.05,1.0,1,187,0.3269867549668874,114.66586965281913,2.840019576300166
0.05,1.0,1,188,0.3269867549668874,114.07474266909705,2.8631539758129847
0.05,1.0,1,189,0.3269867549668874,113.51675277036483,2.8597875568296924
0.05,1.0,1,190,0.3269867549668874,112.94219432913766,2.8762899888496753
0.05,1.0,1,191,0.3269867549668874,112.37177802353426,2.897082625882893
0.05,1.0,1,192,0.3269867549668874,111.80550385355457,2.8931413114814286
0.05,1.0,1,193,0.3269867549668874,111.22680327670369,2.881760662599544
0.05,1.0,1,194,0.3269867549668874,110.67295551359521,2.8749783025627718
0.05,1.0,1,195,0.3269867549668874,110.12324988611044,2.8608577609453865
0.05,1.0,1,196,0.3269867549668874,109.52383863114092,2.866499503485159
0.05,1.0,1,197,0.3269867549668874,108.94928018991375,2.8647542087599898
0.05,1.0,1,198,0.3269867549668874,108.37057961306286,2.8779777549068384
0.05,1.0,1,199,0.3269867549668874,107.8084475787069,2.884704735005409
0.05,1.0,1,200,0.3269867549668874,107.21732059498484,2.911557503262752
0.05,1.0,1,201,0.3269867549668874,106.65104642500515,2.9263814353835262
0.05,1.0,1,202,0.3269867549668874,106.09305652627293,2.9298673374571678
0.05,1.0,1,203,0.3294701986754967,105.51849808504578,2.9473162219055857
0.05,1.0,1,204,0.3294701986754967,104.94393964381861,2.9595028941686667
0.05,1.0,1,205,0.3294701986754967,104.361096931344,2.976596631464909
0.05,1.0,1,206,0.3294701986754967,103.79482276136432,2.997202031508488
0.05,1.0,1,207,0.3294701986754967,103.22026432013718,3.0007194435981335
0.05,1.0,1,208,0.3294701986754967,102.6291373364151,3.0347192411184394
0.05,1.0,1,209,0.3294701986754967,102.03386821706928,3.060572127007544
0.05,1.0,1,210,0.3294701986754967,101.45930977584213,3.0931690391993367
0.05,1.0,1,211,0.3294701986754967,100.88475133461498,3.115835479946369
0.05,1.0,1,212,0.3294701986754967,100.31019289338784,3.121883936355228
0.05,1.0,1,213,0.3294701986754967,99.74391872340814,3.156480940603174
0.05,1.0,1,214,0.3294701986754967,99.19007096029965,3.1532935328796317
0.05,1.0,1,215,0.3294701986754967,98.6279389259437,3.1518774141287698
0.05,1.0,1,216,0.3294701986754967,98.04095407784533,3.1771283228447107
0.05,1.0,1,217,0.3294701986754967,97.46639563661819,3.1866293281676614
0.05,1.0,1,218,0.3294701986754967,96.86698438164865,3.2206004700888484
0.05,1.0,1,219,0.3294701986754967,96.2799995335503,3.2505556600934185
0.05,1.0,1,220,0.3294701986754967,95.70544109232316,3.279052708837856
0.05,1.0,1,221,0.3294701986754967,95.12259837984854,3.283284397814807
0.05,1.0,1,222,0.3294701986754967,94.55632420986885,3.2974435978672307
0.05,1.0,1,223,0.3294701986754967,93.9693393617705,3.2910261535556296
0.05,1.0,1,224,0.3294701986754967,93.39478092054334,3.289789325978199
0.05,1.0,1,225,0.3294701986754967,92.79951180119753,3.3299465489898656
0.05,1.0,1,226,0.3294701986754967,92.22909549559412,3.364443672412496
0.05,1.0,1,227,0.3294701986754967,91.61311569812965,3.4048832053674
0.05,1.0,1,228,0.3294701986754967,91.07169434189235,3.41561007012864
0.05,1.0,1,229,0.3294701986754967,90.49299376504146,3.4113540141323555
0.05,1.0,1,230,0.3294701986754967,89.92257745943805,3.415032522986506
0.05,1.0,1,231,0.3294701986754967,89.36458756070583,3.4059513037176976
0.05,1.0,1,232,0.3294701986754967,88.76931844136001,3.408468821715372
0.05,1.0,1,233,0.3294701986754967,88.17819145763794,3.433553829688463
0.05,1.0,1,234,0.3294701986754967,87.60363301641078,3.439110392307311
0.05,1.0,1,235,0.3294701986754967,87.02907457518361,3.4489358903918474
0.05,1.0,1,236,0.3294701986754967,86.46280040520394,3.459855806463654
0.05,1.0,1,237,0.3294701986754967,85.89238409960053,3.477157990005828
0.05,1.0,1,238,0.3294701986754967,85.33853633649203,3.500186018370759
0.05,1.0,1,239,0.3294701986754967,84.77226216651235,3.5106708532532838
0.05,1.0,1,240,0.3294701986754967,84.23084081027505,3.518780592420595
0.05,1.0,1,241,0.3294701986754967,83.67285091154284,3.538791952938776
0.05,1.0,1,242,0.3294701986754967,83.12314528405807,3.545762256186962
0.05,1.0,1,243,0.3294701986754967,82.52373402908854,3.57957035559649
0.05,1.0,1,244,0.3294701986754967,81.92846490974271,3.596199103114976
0.05,1.0,1,245,0.3294701986754967,81.33733792602064,3.615603757402796
0.05,1.0,1,246,0.3294701986754967,80.77520589166468,3.642331392168457
0.05,1.0,1,247,0.3294701986754967,80.208931721685,3.650871850933761
0.05,1.0,1,248,0.3294701986754967,79.65094182295277,3.657007224772566
0.05,1.0,1,249,0.3294701986754967,79.08052551734936,3.6755104781232353
0.05,1.0,1,250,0.3294701986754967,78.50182494049847,3.690631930240551
0.05,1.0,1,251,0.3294701986754967,77.94797717738997,3.7168871371374514
0.05,1.0,1,252,0.3294701986754967,77.37341873616282,3.7259657953044574
0.05,1.0,1,253,0.3294701986754967,76.79471815931194,3.7504180238286673
0.05,1.0,1,254,0.3294701986754967,76.23672826057972,3.753699452222575
0.05,1.0,1,255,0.3294701986754967,75.64145914123391,3.7601733233587766
0.05,1.0,1,256,0.3294701986754967,75.06690070000676,3.7533516477081097
0.05,1.0,1,257,0.3294701986754967,74.47163158066095,3.7587790817641418
0.05,1.0,1,258,0.3294701986754967,73.90121527505752,3.762495751722467
0.05,1.0,1,259,0.3294701986754967,73.33494110507783,3.8075607301861125
0.05,1.0,1,260,0.3294701986754967,72.74381412135577,3.7970518268539943
0.05,1.0,1,261,0.3294701986754967,72.16097140888115,3.823993565520203
0.05,1.0,1,262,0.3294701986754967,71.58227083203026,3.8556186572949778
0.05,1.0,1,263,0.3294701986754967,71.0201387976743,3.844159810773949
0.05,1.0,1,264,0.3294701986754967,70.46214889894209,3.862679871848938
0.05,1.0,1,265,0.3294701986754967,69.87516405084374,3.8869539476595816
0.05,1.0,1,266,0.3294701986754967,69.31303201648778,3.9126889924565127
0.05,1.0,1,267,0.3294701986754967,68.76746852462675,3.927164803026844
0.05,1.0,1,268,0.3294701986754967,68.18462581215215,3.942071613221223
0.05,1.0,1,269,0.3294701986754967,67.6266359134199,3.9476287219634116
0.05,1.0,1,270,0.3294701986754967,67.0313667940741,3.991522668042914
0.05,1.0,1,271,0.3294701986754967,66.46095048847069,4.021191672958608
0.05,1.0,1,272,0.3294701986754967,65.88639204724353,4.026042902590662
0.05,1.0,1,273,0.3294701986754967,65.32426001288758,4.0463807931809175
0.05,1.0,1,274,0.3294701986754967,64.76212797853162,4.029069969202197
0.05,1.0,1,275,0.3294701986754967,64.17100099480953,4.041187400355769
0.05,1.0,1,276,0.3294701986754967,63.58401614671119,4.0684626951024985
0.05,1.0,1,277,0.3294701986754967,63.00117343423658,4.092831592470627
0.05,1.0,1,278,0.3294701986754967,62.434899264256885,4.097718632834822
0.05,1.0,1,279,0.3294701986754967,61.83548800928734,4.118284269419993
0.05,1.0,1,280,0.3294701986754967,61.269213839307646,4.123478471867943
0.05,1.0,1,281,0.3294701986754967,60.66980258433811,4.15748234071499
0.05,1.0,1,282,0.3294701986754967,60.074533464992285,4.189955091667678
0.05,1.0,1,283,0.3294701986754967,59.50411715938886,4.212466548954722
0.05,1.0,1,284,0.3294701986754967,58.93784298940917,4.203356871063616
0.05,1.0,1,285,0.3294701986754967,58.35500027693455,4.226028185396262
0.05,1.0,1,286,0.3294701986754967,57.81357892069724,4.235181172191521
0.05,1.0,1,287,0.3294701986754967,57.25144688634126,4.25081657445447
0.05,1.0,1,288,0.3294701986754967,56.689314851985294,4.257050450602367
0.05,1.0,1,289,0.3294701986754967,56.10233000388695,4.260819026416497
0.05,1.0,1,290,0.3294701986754967,55.53191369828352,4.278480846663765
0.05,1.0,1,291,0.3294701986754967,54.965639528303825,4.29624156035125
0.05,1.0,1,292,0.3294701986754967,54.37451254458173,4.348414195098971
0.05,1.0,1,293,0.3294701986754967,53.779243425235926,4.382725935201228
0.05,1.0,1,294,0.3294701986754967,53.20468498400876,4.413541085290844
0.05,1.0,1,295,0.3294701986754967,52.61770013591041,4.4269077430423796
0.05,1.0,1,296,0.3294701986754967,52.0638523728019,4.425109774906623
0.05,1.0,1,297,0.3294701986754967,51.493436067198466,4.4520627514085325
0.05,1.0,1,298,0.3294701986754967,50.91473549034758,4.453777689589362
0.05,1.0,1,299,0.3294701986754967,50.36917199848652,4.477828653000743
0.05,1.0,2,0,0.15811258278145696,221.48096264793406,0.13226434422156552
0.05,1.0,2,1,0.21937086092715233,220.91887617564527,0.21902508527021208
0.05,1.0,2,2,0.25579470198675497,220.30250127067862,0.2662959814662002
0.05,1.0,2,3,0.2632450331125828,219.68652147321419,0.29856829780067295
0.05,1.0,2,4,0.26655629139072845,219.0953944894921,0.3534458867008599
0.05,1.0,2,5,0.277317880794702,218.5291203195124,0.40067047276217227
0.05,1.0,2,6,0.2814569536423841,217.9379933357903,0.4361329354908329
0.05,1.0,2,7,0.28311258278145696,217.34686635206822,0.47852959755577723
0.05,1.0,2,8,0.2897350993377483,216.75159723272242,0.4885862608522161
0.05,1.0,2,9,0.298841059602649,216.15632811337665,0.5022399431491719
0.05,1.0,2,10,0.298841059602649,215.54034831591213,0.53901203964806
0.05,1.0,2,11,0.298841059602649,214.95750560343748,0.5606577446671129
0.05,1.0,2,12,0.304635761589404,214.36637861971545,0.6223222574426942
0.05,1.0,2,13,0.3079470198675497,213.7462566866272,0.6505896637685797
0.05,1.0,2,14,0.3220198675496689,213.18998251664752,0.7148104861502594
0.05,1.0,2,15,0.3344370860927152,212.57471324603065,0.7501019584500378
0.05,1.0,2,16,0.3352649006622517,211.9628755841899,0.7505571404699416
0.05,1.0,2,17,0.3352649006622517,211.36346432922036,0.788711727574991
0.05,1.0,2,18,0.33692052980132453,210.74334239613216,0.8400111469996179
0.05,1.0,2,19,0.33692052980132453,210.1480732767863,0.8688656093462527
0.05,1.0,2,20,0.33692052980132453,209.52795134369813,0.9069628567820365
0.05,1.0,2,21,0.34105960264900664,208.94096649559978,0.9544877012827312
0.05,1.0,2,22,0.34105960264900664,208.33327096938274,0.996383769452027
0.05,1.0,2,23,0.34105960264900664,207.70486476504712,1.0329737645183417
0.05,1.0,2,24,0.34105960264900664,207.10959564570126,1.095753968483348
0.05,1.0,2,25,0.34105960264900664,206.5184686619792,1.1111155567627207
0.05,1.0,2,26,0.34105960264900664,205.92734167825716,1.1439414166993576
0.05,1.0,2,27,0.34105960264900664,205.3320725589113,1.178482744601892
0.05,1.0,2,28,0.34105960264900664,204.72851916831806,1.2005112914823446
0.05,1.0,2,29,0.34105960264900664,204.1042550996061,1.2443405375625052
0.05,1.0,2,30,0.34105960264900664,203.51312811588403,1.295632535231237
0.05,1.0,2,31,0.34105960264900664,202.905432589667,1.3498373742609657
0.05,1.0,2,32,0.34188741721854304,202.29773706345003,1.38130164846931
